id,name_display,gif_url,body_part_raw,equipment_raw,target_raw,name_norm,body_part_group,equipment_group,target_group,movement_pattern,exercise_type,compound,unilateral,experience_min,skill_score,fatigue_score,time_per_set_sec,rest_time_sec,warmup_time_sec,default_sets_beginner,default_sets_intermediate,default_sets_advanced,default_reps_beginner,default_reps_intermediate,default_reps_advanced,estimated_total_time_beginner_sec
248,cambered bar lying row,https://v2.exercisedb.io/image/94iDiu4ZVVVKso,back,barbell,upper back,cambered_bar_lying_row,back,barbell,upper back,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
2963,captains chair straight leg raise,https://v2.exercisedb.io/image/ba0e9-rFGzIdXP,waist,body weight,abs,captains_chair_straight_leg_raise,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
1548,chair leg extended stretch,https://v2.exercisedb.io/image/S4ACYtKKE7pHhU,upper legs,body weight,quads,chair_leg_extended_stretch,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1271,chest and front of shoulder stretch,https://v2.exercisedb.io/image/m9r9FcT49zdirO,chest,body weight,pectorals,chest_and_front_of_shoulder_stretch,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
251,chest dip,https://v2.exercisedb.io/image/t5WOoCZt3k6rJY,chest,body weight,pectorals,chest_dip,chest,bodyweight,chest,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1430,chest dip (on dip-pull-up cage),https://v2.exercisedb.io/image/TJnWqFWJnhJZ82,chest,body weight,pectorals,chest_dip_on_dip_pull_up_cage,chest,bodyweight,chest,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
2462,chest dip on straight bar,https://v2.exercisedb.io/image/oaVTRZ23sO74Wm,chest,body weight,pectorals,chest_dip_on_straight_bar,chest,bodyweight,chest,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1272,chest stretch with exercise ball,https://v2.exercisedb.io/image/ru8PzMr9X79-cV,chest,stability ball,pectorals,chest_stretch_with_exercise_ball,chest,ball,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3216,chest tap push-up (male),https://v2.exercisedb.io/image/HoFYyroLWTnPup,chest,body weight,pectorals,chest_tap_push_up_male,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1326,chin-up,https://v2.exercisedb.io/image/fbHw04h207EEwp,back,body weight,lats,chin_up,back,bodyweight,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
253,chin-ups (narrow parallel grip),https://v2.exercisedb.io/image/sQAGp2nZq-llUZ,back,body weight,upper back,chin_ups_narrow_parallel_grip,back,bodyweight,upper back,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
257,circles knee stretch,https://v2.exercisedb.io/image/CV8VnOkZNyWh7r,lower legs,body weight,calves,circles_knee_stretch,lower legs,bodyweight,upper_legs,general,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1273,clap push up,https://v2.exercisedb.io/image/cvcgaPBenyxcGr,chest,body weight,pectorals,clap_push_up,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
258,clock push-up,https://v2.exercisedb.io/image/8I8jL22RdYAiXE,chest,body weight,pectorals,clock_push_up,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1327,close grip chin-up,https://v2.exercisedb.io/image/WQgpZtmrH9dUDP,back,body weight,lats,close_grip_chin_up,back,bodyweight,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
259,close-grip push-up,https://v2.exercisedb.io/image/py6ZgMVTzo2nuu,upper arms,body weight,triceps,close_grip_push_up,upper_arms,bodyweight,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2398,close-grip push-up (on knees),https://v2.exercisedb.io/image/SfiO4lZvOWpTkN,upper arms,body weight,triceps,close_grip_push_up_on_knees,upper_arms,bodyweight,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
260,cocoons,https://v2.exercisedb.io/image/JB5hivOnqD6tXc,waist,body weight,abs,cocoons,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
1468,crab twist toe touch,https://v2.exercisedb.io/image/UOqG3FJGI1x4vE,waist,body weight,abs,crab_twist_toe_touch,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
262,cross body crunch,https://v2.exercisedb.io/image/ymO9XsWLyNMoo8,waist,body weight,abs,cross_body_crunch,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
267,crunch (hands overhead),https://v2.exercisedb.io/image/a5rshnjm96lRYn,waist,body weight,abs,crunch_hands_overhead,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
271,crunch (on stability ball),https://v2.exercisedb.io/image/LY28mAakHoXlKW,waist,stability ball,abs,crunch_on_stability_ball,waist,ball,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
272,"crunch (on stability ball, arms straight)",https://v2.exercisedb.io/image/ZujqgfhuaXJzk4,waist,stability ball,abs,crunch_on_stability_ball_arms_straight,waist,ball,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
274,crunch floor,https://v2.exercisedb.io/image/XW5RPBM9a4Rw8L,waist,body weight,abs,crunch_floor,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3016,curl-up,https://v2.exercisedb.io/image/As1gRVvzUEItyx,waist,body weight,abs,curl_up,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3769,curtsey squat,https://v2.exercisedb.io/image/xzJx50tq92pSQe,upper legs,body weight,glutes,curtsey_squat,upper_legs,bodyweight,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
2331,cycle cross trainer,https://v2.exercisedb.io/image/eqnA9tzuKcNB5k,cardio,leverage machine,cardiovascular system,cycle_cross_trainer,cardio,machine,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
276,dead bug,https://v2.exercisedb.io/image/comLQZWHj8EssZ,waist,body weight,abs,dead_bug,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
277,decline crunch,https://v2.exercisedb.io/image/rgQoUfinWEJP7h,waist,body weight,abs,decline_crunch,waist,bodyweight,waist,core,core,FALSE,FALSE,intermediate,5,3,40,30,60,2,3,3,10-15,10-20,12-25,200
279,decline push-up,https://v2.exercisedb.io/image/j78gc2IL0yyz6M,chest,body weight,pectorals,decline_push_up,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
282,decline sit-up,https://v2.exercisedb.io/image/3b2BO3ZGUeFfxR,waist,body weight,abs,decline_sit_up,waist,bodyweight,waist,core,core,FALSE,FALSE,intermediate,5,3,40,30,60,2,3,3,10-15,10-20,12-25,200
1274,deep push up,https://v2.exercisedb.io/image/PiU8CWwRaHZaK6,chest,dumbbell,pectorals,deep_push_up,chest,dumbbell,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
283,diamond push-up,https://v2.exercisedb.io/image/AOSTCBxYaWvT7e,upper arms,body weight,triceps,diamond_push_up,upper_arms,bodyweight,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
284,donkey calf raise,https://v2.exercisedb.io/image/HFehgkir2Mgdls,lower legs,body weight,calves,donkey_calf_raise,lower legs,bodyweight,upper_legs,general,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1275,drop push up,https://v2.exercisedb.io/image/cjdp4nY3uVyZKb,chest,body weight,pectorals,drop_push_up,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
285,dumbbell alternate biceps curl,https://v2.exercisedb.io/image/RleXe0fg7FEdLb,upper arms,dumbbell,biceps,dumbbell_alternate_biceps_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2403,dumbbell alternate biceps curl (with arm blaster),https://v2.exercisedb.io/image/g8p4FC9y9XWqTF,upper arms,dumbbell,biceps,dumbbell_alternate_biceps_curl_with_arm_blaster,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1646,dumbbell alternate hammer preacher curl,https://v2.exercisedb.io/image/L13klQWLah4qoM,upper arms,dumbbell,biceps,dumbbell_alternate_hammer_preacher_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1647,dumbbell alternate preacher curl,https://v2.exercisedb.io/image/uL5sEYXcBMbACA,upper arms,dumbbell,biceps,dumbbell_alternate_preacher_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1648,dumbbell alternate seated hammer curl,https://v2.exercisedb.io/image/9oEjvLUQlcRKdq,upper arms,dumbbell,biceps,dumbbell_alternate_seated_hammer_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
286,dumbbell alternate side press,https://v2.exercisedb.io/image/kl5D9dwbo7VDOE,shoulders,dumbbell,delts,dumbbell_alternate_side_press,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1649,dumbbell alternating bicep curl with leg raised on exercise ball,https://v2.exercisedb.io/image/hBudDHywKU7bS7,upper arms,dumbbell,biceps,dumbbell_alternating_bicep_curl_with_leg_raised_on_exercise_ball,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,TRUE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1650,dumbbell alternating seated bicep curl on exercise ball,https://v2.exercisedb.io/image/3ukoyJ0JlS4H0y,upper arms,dumbbell,biceps,dumbbell_alternating_seated_bicep_curl_on_exercise_ball,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,TRUE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2137,dumbbell arnold press,https://v2.exercisedb.io/image/p48M3SWw0YAQ9P,shoulders,dumbbell,delts,dumbbell_arnold_press,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
287,dumbbell arnold press v. 2,https://v2.exercisedb.io/image/8u8iJQPRHxZC2R,shoulders,dumbbell,delts,dumbbell_arnold_press_v_2,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
288,dumbbell around pullover,https://v2.exercisedb.io/image/TgaQe2jiuMJSAJ,chest,dumbbell,pectorals,dumbbell_around_pullover,chest,dumbbell,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
289,dumbbell bench press,https://v2.exercisedb.io/image/5k4qPQmWjxB2-J,chest,dumbbell,pectorals,dumbbell_bench_press,chest,dumbbell,chest,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
290,dumbbell bench seated press,https://v2.exercisedb.io/image/DyOgIqTK9ZLpST,shoulders,dumbbell,delts,dumbbell_bench_seated_press,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
291,dumbbell bench squat,https://v2.exercisedb.io/image/u0UA4tgPXPlv-p,upper legs,dumbbell,glutes,dumbbell_bench_squat,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
293,dumbbell bent over row,https://v2.exercisedb.io/image/tXvFzZkoozI9A3,back,dumbbell,upper back,dumbbell_bent_over_row,back,dumbbell,upper back,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1651,dumbbell bicep curl lunge with bowling motion,https://v2.exercisedb.io/image/I258bpfoeJ-b6c,upper arms,dumbbell,biceps,dumbbell_bicep_curl_lunge_with_bowling_motion,upper_arms,dumbbell,upper_arms,upper_body,strength,TRUE,TRUE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1652,dumbbell bicep curl on exercise ball with leg raised,https://v2.exercisedb.io/image/MXnf1hQqaRkm3a,upper arms,dumbbell,biceps,dumbbell_bicep_curl_on_exercise_ball_with_leg_raised,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1653,dumbbell bicep curl with stork stance,https://v2.exercisedb.io/image/hjAMQI70o1I5Mi,upper arms,dumbbell,biceps,dumbbell_bicep_curl_with_stork_stance,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
294,dumbbell biceps curl,https://v2.exercisedb.io/image/DpIp9P86GHaMcf,upper arms,dumbbell,biceps,dumbbell_biceps_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2401,dumbbell biceps curl (with arm blaster),https://v2.exercisedb.io/image/w6eBnoNyOij2Mn,upper arms,dumbbell,biceps,dumbbell_biceps_curl_with_arm_blaster,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1654,dumbbell biceps curl reverse,https://v2.exercisedb.io/image/6rk02IDr7QwCih,upper arms,dumbbell,biceps,dumbbell_biceps_curl_reverse,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1655,dumbbell biceps curl squat,https://v2.exercisedb.io/image/bBUTkgq0Wc5X8e,upper arms,dumbbell,biceps,dumbbell_biceps_curl_squat,upper_arms,dumbbell,upper_arms,upper_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
1656,dumbbell biceps curl v sit on bosu ball,https://v2.exercisedb.io/image/PiyXJhwEZrwu7a,upper arms,dumbbell,biceps,dumbbell_biceps_curl_v_sit_on_bosu_ball,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1201,dumbbell burpee,https://v2.exercisedb.io/image/eD88JbJ4CSJZIE,cardio,dumbbell,cardiovascular system,dumbbell_burpee,cardio,dumbbell,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
295,dumbbell clean,https://v2.exercisedb.io/image/YEdOO-0-aML4dd,upper legs,dumbbell,glutes,dumbbell_clean,upper_legs,dumbbell,upper_legs,lower_body,strength,FALSE,FALSE,advanced,9,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1731,dumbbell close grip press,https://v2.exercisedb.io/image/xirMpFWVA4G3q8,upper arms,dumbbell,triceps,dumbbell_close_grip_press,upper_arms,dumbbell,upper_arms,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
296,dumbbell close-grip press,https://v2.exercisedb.io/image/QP8KsnuK3qnx5y,upper arms,dumbbell,triceps,dumbbell_close_grip_press,upper_arms,dumbbell,upper_arms,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
297,dumbbell concentration curl,https://v2.exercisedb.io/image/FILtadmPVSjFuH,upper arms,dumbbell,biceps,dumbbell_concentration_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3635,dumbbell contralateral forward lunge,https://v2.exercisedb.io/image/OfG0efq7TmUtZb,upper legs,dumbbell,glutes,dumbbell_contralateral_forward_lunge,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,TRUE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
298,dumbbell cross body hammer curl,https://v2.exercisedb.io/image/-V2zBY3QDQe4gz,upper arms,dumbbell,biceps,dumbbell_cross_body_hammer_curl,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1657,dumbbell cross body hammer curl v. 2,https://v2.exercisedb.io/image/dQh2e-KM5VlWEA,upper arms,dumbbell,biceps,dumbbell_cross_body_hammer_curl_v_2,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
299,dumbbell cuban press,https://v2.exercisedb.io/image/XB8W9QJcl-N0iy,shoulders,dumbbell,delts,dumbbell_cuban_press,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
2136,dumbbell cuban press v. 2,https://v2.exercisedb.io/image/fR388gXyBiy1Pk,shoulders,dumbbell,delts,dumbbell_cuban_press_v_2,shoulders,dumbbell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
300,dumbbell deadlift,https://v2.exercisedb.io/image/a3R48Ev3lfocuy,upper legs,dumbbell,glutes,dumbbell_deadlift,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
301,dumbbell decline bench press,https://v2.exercisedb.io/image/3jx41U7AL5Vv-n,chest,dumbbell,pectorals,dumbbell_decline_bench_press,chest,dumbbell,chest,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
302,dumbbell decline fly,https://v2.exercisedb.io/image/C3LTAN53bgDurC,chest,dumbbell,pectorals,dumbbell_decline_fly,chest,dumbbell,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
303,dumbbell decline hammer press,https://v2.exercisedb.io/image/q7VIVRSelMT1mo,chest,dumbbell,pectorals,dumbbell_decline_hammer_press,chest,dumbbell,chest,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1276,dumbbell decline one arm fly,https://v2.exercisedb.io/image/gVwtjLmm9PKyea,chest,dumbbell,pectorals,dumbbell_decline_one_arm_fly,chest,dumbbell,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1617,dumbbell decline one arm hammer press,https://v2.exercisedb.io/image/RVRyWsNXOlHQq4,upper arms,dumbbell,triceps,dumbbell_decline_one_arm_hammer_press,upper_arms,dumbbell,upper_arms,upper_body,strength,TRUE,FALSE,intermediate,6,7,40,90,180,3,4,5,08-12,06-10,04-08,570
305,dumbbell decline shrug,https://v2.exercisedb.io/image/TpVLmWhXlNaYln,back,dumbbell,traps,dumbbell_decline_shrug,back,dumbbell,back,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
304,dumbbell decline shrug v. 2,https://v2.exercisedb.io/image/AVyvKIF5ahtANv,back,dumbbell,traps,dumbbell_decline_shrug_v_2,back,dumbbell,back,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
306,dumbbell decline triceps extension,https://v2.exercisedb.io/image/8FKaKoUAPBDCwd,upper arms,dumbbell,triceps,dumbbell_decline_triceps_extension,upper_arms,dumbbell,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
307,dumbbell decline twist fly,https://v2.exercisedb.io/image/h-qfi9GVn8po7m,chest,dumbbell,pectorals,dumbbell_decline_twist_fly,chest,dumbbell,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1437,dumbbell finger curls,https://v2.exercisedb.io/image/KPaTjCq3KDMTOR,lower arms,dumbbell,forearms,dumbbell_finger_curls,lower_arms,dumbbell,lower_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
308,dumbbell fly,https://v2.exercisedb.io/image/tzNtfheVacJMcp,chest,dumbbell,pectorals,dumbbell_fly,chest,dumbbell,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1277,dumbbell fly on exercise ball,https://v2.exercisedb.io/image/ZWEN2cUnF0kL9Y,chest,dumbbell,pectorals,dumbbell_fly_on_exercise_ball,chest,dumbbell,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1732,dumbbell forward lunge triceps extension,https://v2.exercisedb.io/image/sGcIjCogtcI22b,upper arms,dumbbell,triceps,dumbbell_forward_lunge_triceps_extension,upper_arms,dumbbell,upper_arms,upper_body,strength,TRUE,TRUE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
310,dumbbell front raise,https://v2.exercisedb.io/image/oWS95PaaOLrh8z,shoulders,dumbbell,delts,dumbbell_front_raise,shoulders,dumbbell,shoulders,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
309,dumbbell front raise v. 2,https://v2.exercisedb.io/image/D4Oe4ZCoN5Nl4M,shoulders,dumbbell,delts,dumbbell_front_raise_v_2,shoulders,dumbbell,shoulders,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
311,dumbbell full can lateral raise,https://v2.exercisedb.io/image/2hLePrhvuLnM54,shoulders,dumbbell,delts,dumbbell_full_can_lateral_raise,shoulders,dumbbell,shoulders,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1760,dumbbell goblet squat,https://v2.exercisedb.io/image/l6CHwBwjHiYV3t,upper legs,dumbbell,quads,dumbbell_goblet_squat,upper_legs,dumbbell,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
